treatment_order,city_key,grid_id,station_event_id,station_name,wgs84_lon,wgs84_lat,opening_date,opening_month,competing_event_ids,post_treatment_censor_year
3178,chongqing,g00323x00195,chongqing_station_0fc3b70c2d84,莲花湖站,106.196423,29.525956,2021-04-16,2021-04,,
3179,chongqing,g00325x00195,chongqing_station_0140b6ac8ea2,双鱼站,106.1964601,29.5345525,2021-04-16,2021-04,,
3180,chongqing,g00327x00196,chongqing_station_2639b3ae3996,聚金大道站,106.1998008,29.543594,2021-04-16,2021-04,,
3181,chongqing,g00330x00197,chongqing_station_cd2cf3ffcab6,儿童公园站,106.2023342,29.5584863,2021-04-16,2021-04,,
3182,chongqing,g00333x00196,chongqing_station_e8d112431ee2,东岳公园,106.202012,29.570592,2021-04-16,2021-04,,
3183,chongqing,g00335x00197,chongqing_station_d21bde6e4c36,秀水湾,106.20603,29.578544,2021-04-16,2021-04,,
3184,chongqing,g00337x00198,chongqing_station_a0b9f91c98ff,秀湖公园,106.207519,29.590473,2021-04-16,2021-04,,
3185,chongqing,g00339x00198,chongqing_station_ee4c755d5f9e,千层岩站,106.211711,29.599691,2021-04-16,2021-04,,
3186,chongqing,g00341x00199,chongqing_station_4c048f008fad,景山路站,106.214865,29.608545,2021-04-16,2021-04,,
3187,xiamen,g00057x00034,xiamen_station_b975aede1732,东瑶(地铁站),117.9570552,24.5525764,2021-04-26,2021-04,,
3188,guiyang,g00095x00149,guiyang_station_f2f8f82d757e,中兴路(地铁站),106.773707,26.5224277,2021-04-28,2021-04,,
3189,guiyang,g00098x00150,guiyang_station_02d41d49ee16,云盘(地铁站),106.7766468,26.5337581,2021-04-28,2021-04,,
3190,guiyang,g00099x00152,guiyang_station_0051b763b297,小碧(地铁站),106.7853272,26.5384655,2021-04-28,2021-04,,
3191,guiyang,g00101x00148,guiyang_station_6e7151bba2e4,森林公园(地铁站),106.7668175,26.5497102,2021-04-28,2021-04,,
3192,guiyang,g00102x00142,guiyang_station_96b7d62199fa,富源北路(地铁站),106.7349426,26.5527495,2021-04-28,2021-04,,
3193,guiyang,g00105x00140,guiyang_station_f278bfe29fd9,油榨街(地铁站),106.7279469,26.5657976,2021-04-28,2021-04,,
3194,guiyang,g00107x00140,guiyang_station_8f1533cf9161,宝山南路(地铁站),106.7253542,26.5738508,2021-04-28,2021-04,,
3195,guiyang,g00108x00139,guiyang_station_d329b09a73cc,省人民医院(地铁站),106.7212105,26.5802272,2021-04-28,2021-04,,
3196,guiyang,g00109x00133,guiyang_station_6121af43ac64,延安西路(地铁站),106.6940136,26.585475,2021-04-28,2021-04,,
3197,guiyang,g00109x00135,guiyang_station_6fde6bab9757,紫林庵(地铁站),106.7014268,26.5858473,2021-04-28,2021-04,,
3198,guiyang,g00110x00127,guiyang_station_1613d429a993,改茶路(地铁站),106.6638508,26.5873988,2021-04-28,2021-04,,
3199,guiyang,g00111x00121,guiyang_station_668db8523c52,百花大道(地铁站),106.6330031,26.59311,2021-04-28,2021-04,,
3200,guiyang,g00111x00126,guiyang_station_0f81fc695da9,北京西路(地铁站),106.6558898,26.5961329,2021-04-28,2021-04,,
3201,guiyang,g00118x00117,guiyang_station_f852c9c52bc2,兴筑路(地铁站),106.6130796,26.6268437,2021-04-28,2021-04,,
3202,guiyang,g00127x00117,guiyang_station_cfcb8fd67814,枫林路(地铁站),106.6140222,26.665091,2021-04-28,2021-04,,
3203,guiyang,g00128x00118,guiyang_station_9e39e85567d6,泉湖公园(地铁站),106.6185507,26.673008,2021-04-28,2021-04,,
3204,guiyang,g00130x00119,guiyang_station_d83f11b8b247,云峰大道(地铁站),106.6225683,26.6810329,2021-04-28,2021-04,,
3205,guiyang,g00132x00120,guiyang_station_ef2ee3b56a20,白云中路(地铁站),106.62781,26.6871366,2021-04-28,2021-04,,
3206,guiyang,g00134x00119,guiyang_station_975df467c973,白云北路(地铁站),106.6216931,26.6961148,2021-04-28,2021-04,,
3207,hangzhou,g00223x00369,hangzhou_station_ecd63eb06dac,之江文化中心(地铁站),120.1029174,30.1602449,2021-04-29,2021-04,,
3208,zhengzhou,g00127x00211,zhengzhou_station_5b55cca41dea,经北二路(地铁站),113.7677678,34.7279334,2021-05-15,2021-05,,
3209,xiamen,g00040x00065,xiamen_station_b99f6fe1f2a5,厦门火车站,118.10971,24.47187,2021-06-25,2021-06,,
3210,xiamen,g00041x00065,xiamen_station_4fcdbff73f2d,湖滨东路(地铁站),118.1056912,24.4766745,2021-06-25,2021-06,,
3211,xiamen,g00043x00064,xiamen_station_f469a32a55ad,体育中心(地铁站),118.1006327,24.487198,2021-06-25,2021-06,,
3212,xiamen,g00044x00063,xiamen_station_96a18b7e023b,人才中心(地铁站),118.0983046,24.4918431,2021-06-25,2021-06,,
3213,xiamen,g00048x00064,xiamen_station_4773b1de3454,湖里公园(地铁站),118.100546,24.5093822,2021-06-25,2021-06,,
3214,xiamen,g00049x00064,xiamen_station_6a0fdf5b82f6,华荣路(地铁站),118.1043201,24.5141673,2021-06-25,2021-06,,
3215,xiamen,g00049x00066,xiamen_station_4a114cd18af4,火炬园(地铁站),118.1138193,24.5145376,2021-06-25,2021-06,,
3216,xiamen,g00050x00068,xiamen_station_d12aa75f2daa,小东山(地铁站),118.1210192,24.5167819,2021-06-25,2021-06,,
3217,xiamen,g00051x00070,xiamen_station_ab4a8ceb0269,安兜(地铁站),118.1334591,24.5204823,2021-06-25,2021-06,,
3218,xiamen,g00051x00072,xiamen_station_6200a4a06538,坂尚(地铁站),118.1418361,24.5219014,2021-06-25,2021-06,,
3219,xiamen,g00052x00074,xiamen_station_252bf1f48c49,湖里创新园(地铁站),118.1512649,24.5256511,2021-06-25,2021-06,,
3220,xiamen,g00054x00076,xiamen_station_5e435ea8f940,五缘湾(地铁站),118.1622092,24.5352104,2021-06-25,2021-06,,
3221,xiamen,g00063x00099,xiamen_station_b3e78b844ac7,蔡厝站,118.27449,24.57553,2021-06-25,2021-06,,
3222,xiamen,g00064x00089,xiamen_station_9ab184c594e8,林前(地铁站),118.2272425,24.578882,2021-06-25,2021-06,,
3223,xiamen,g00064x00092,xiamen_station_f0714681db18,鼓锣(地铁站),118.2394543,24.5813135,2021-06-25,2021-06,,
3224,xiamen,g00065x00097,xiamen_station_18735a19b163,后村(地铁站),118.2668343,24.5829893,2021-06-25,2021-06,,
3225,zhengzhou,g00126x00216,zhengzhou_station_b8f75126dfb0,营岗(地铁站),113.7961851,34.7220863,2021-06-26,2021-06,,
3226,zhengzhou,g00131x00214,zhengzhou_station_dae468ef0eb7,圃田西(地铁站),113.7870856,34.7429659,2021-06-26,2021-06,,
3227,chengdu,g00066x00300,chengdu_station_70166b9cf886,天府机场1号2号航站楼(地铁站),104.4424573,30.3153656,2021-06-27,2021-06,,
3228,shanghai,g00130x00130,shanghai_station_5977e4b5a9b3,桂林路(地铁站),121.4134242,31.1766587,2021-06-27,2021-06,,
3229,changzhou,g00157x00185,changzhou_station_6c14024d6a9c,丁堰(地铁站),120.0233601,31.7551631,2021-06-28,2021-06,,
3230,changzhou,g00158x00189,changzhou_station_b40ade491c52,潞城(地铁站),120.045197,31.7573646,2021-06-28,2021-06,,
3231,changzhou,g00159x00183,changzhou_station_80849c1e1a03,青洋路(地铁站),120.0121474,31.7619377,2021-06-28,2021-06,,
3232,changzhou,g00159x00192,changzhou_station_e346f1981054,五一路(地铁站),120.0593288,31.7598516,2021-06-28,2021-06,,
3233,changzhou,g00161x00175,changzhou_station_4961f51b347e,红梅公园(地铁站),119.9681711,31.7724156,2021-06-28,2021-06,,
3234,changzhou,g00161x00177,changzhou_station_2d32195a9912,五角场(地铁站),119.9807435,31.7714965,2021-06-28,2021-06,,
3235,changzhou,g00163x00169,changzhou_station_a6640e6fd7ae,怀德站,119.93707,31.78217,2021-06-28,2021-06,,
3236,changzhou,g00163x00171,changzhou_station_59e4f94da77b,南大街(地铁站),119.9484725,31.7819509,2021-06-28,2021-06,,
3237,changzhou,g00163x00178,changzhou_station_9c3783a9bd8f,三角场(地铁站),119.9878614,31.7794383,2021-06-28,2021-06,,
3238,changzhou,g00164x00166,changzhou_station_edcaaea0c40e,勤业(地铁站),119.9239239,31.7884599,2021-06-28,2021-06,,
3239,changzhou,g00166x00164,changzhou_station_6db9f8cfd560,五星(地铁站),119.9133948,31.7947571,2021-06-28,2021-06,,
3240,changzhou,g00167x00162,changzhou_station_d7aa88314d97,海棠路(地铁站),119.9038696,31.8003539,2021-06-28,2021-06,,
3241,changzhou,g00168x00160,changzhou_station_004c45adcc0a,青枫公园(地铁站),119.8949143,31.8044475,2021-06-28,2021-06,,
3242,hangzhou,g00223x00418,hangzhou_station_6a9fc6103a77,衙前(地铁站),120.3554128,30.1654938,2021-06-28,2021-06,,
3243,hangzhou,g00251x00447,shaoxing_station_530dd5df5c1a,仓北村站,120.50357,30.29634,2021-06-28,2021-06,,
3244,hangzhou,g00251x00450,shaoxing_station_61859d9b181e,冯娄村站,120.5173,30.2967,2021-06-28,2021-06,,
3245,hangzhou,g00252x00441,hangzhou_station_5c67e4223a3b,青西三路(地铁站),120.4733088,30.3006384,2021-06-28,2021-06,,
3246,hangzhou,g00253x00437,hangzhou_station_d8650a8d7a6d,河庄路(地铁站),120.4534589,30.3010614,2021-06-28,2021-06,,
3247,hangzhou,g00254x00433,hangzhou_station_dc42ae12d0e4,桥头堡(地铁站),120.4278908,30.3054088,2021-06-28,2021-06,,
3248,hangzhou,g00256x00425,hangzhou_station_22d9d67c5931,工商大学云滨(地铁站),120.3884097,30.3132425,2021-06-28,2021-06,,
3249,shaoxing,g00206x00141,shaoxing_station_11fd0cfdc702,中国轻纺城(地铁站),120.4835234,30.0849698,2021-06-28,2021-06,,
3250,shaoxing,g00208x00140,shaoxing_station_4f380d6d954a,越州大道(地铁站),120.4759135,30.0894668,2021-06-28,2021-06,,
3251,shaoxing,g00210x00135,shaoxing_station_4a9b75c83475,鉴水路(地铁站),120.4525936,30.1009773,2021-06-28,2021-06,,
3252,shaoxing,g00213x00132,shaoxing_station_f66792b2854a,临杭大道(地铁站),120.4362995,30.1126198,2021-06-28,2021-06,,
3253,shaoxing,g00214x00129,shaoxing_station_c8ca21840b25,西沙路(地铁站),120.4218006,30.1197696,2021-06-28,2021-06,,
3254,shaoxing,g00216x00123,shaoxing_station_ec97e3bfde8d,前梅(地铁站),120.3895324,30.1262511,2021-06-28,2021-06,,
3255,shaoxing,g00216x00126,shaoxing_station_c8dfead44a54,钱清(地铁站),120.4067374,30.1243644,2021-06-28,2021-06,,
3256,xuzhou,g00116x00168,xuzhou_station_d19315deb0a8,高新区南(地铁站),117.1546905,34.1505311,2021-06-28,2021-06,,
3257,xuzhou,g00118x00168,xuzhou_station_599f6e1acc50,钱江路(地铁站),117.1562133,34.1588494,2021-06-28,2021-06,,
3258,xuzhou,g00120x00168,xuzhou_station_3a14ddf9030d,焦山(地铁站),117.1573595,34.1659762,2021-06-28,2021-06,,
3259,xuzhou,g00121x00170,xuzhou_station_cece452e9793,浦江路(地铁站),117.1659459,34.1729581,2021-06-28,2021-06,,
3260,xuzhou,g00123x00170,xuzhou_station_3f407014533c,无名山公园(地铁站),117.1689665,34.1802144,2021-06-28,2021-06,,
3261,xuzhou,g00124x00173,xuzhou_station_7a5a7fb528b2,玉泉河(地铁站),117.1818832,34.1871769,2021-06-28,2021-06,,
3262,xuzhou,g00126x00173,xuzhou_station_138d47559a6a,师范大学(地铁站),117.1841091,34.195393,2021-06-28,2021-06,,
3263,xuzhou,g00128x00174,xuzhou_station_308a223aafd6,翟山(地铁站),117.1884192,34.2033227,2021-06-28,2021-06,,
3264,xuzhou,g00133x00174,xuzhou_station_1f887c6f0d96,矿大文昌校区(地铁站),117.1902377,34.2253719,2021-06-28,2021-06,,
3265,xuzhou,g00140x00176,xuzhou_station_924a752f5eb8,天桥(地铁站),117.1993061,34.2597099,2021-06-28,2021-06,,
3266,xuzhou,g00145x00177,xuzhou_station_58d3a1b25456,白云山(地铁站),117.2060624,34.2785324,2021-06-28,2021-06,,
3267,xuzhou,g00146x00178,xuzhou_station_e1b9963fd8d3,下淀(地铁站),117.2102472,34.2843032,2021-06-28,2021-06,,
3268,suzhou,g00120x00125,suzhou_station_ebee23483f4d,太湖香山(地铁站),120.4483027,31.2275203,2021-06-29,2021-06,,
3269,suzhou,g00120x00127,suzhou_station_dfbf7596c9e7,花墩(地铁站),120.4610445,31.2257458,2021-06-29,2021-06,,
3270,suzhou,g00121x00128,suzhou_station_76d807f7eeda,津桥(地铁站),120.4682151,31.231245,2021-06-29,2021-06,,
3271,suzhou,g00122x00130,suzhou_station_04c8cff03cc0,胥口(地铁站),120.4773512,31.2381902,2021-06-29,2021-06,,
3272,suzhou,g00124x00132,suzhou_station_0f801ab361c2,茅蓬路东(地铁站),120.4880023,31.245804,2021-06-29,2021-06,,
3273,suzhou,g00125x00133,suzhou_station_d9d6581c7ae5,许家桥(地铁站),120.4937271,31.2518204,2021-06-29,2021-06,,
3274,suzhou,g00126x00134,suzhou_station_02bdb90fbab0,灵岩山(地铁站),120.4990335,31.2553857,2021-06-29,2021-06,,
3275,suzhou,g00128x00137,suzhou_station_8c481c6f9672,渎川桥(地铁站),120.5146192,31.2635409,2021-06-29,2021-06,,
3276,suzhou,g00128x00141,suzhou_station_398c4a4f49de,大治桥(地铁站),120.5311609,31.264491,2021-06-29,2021-06,,
3277,suzhou,g00128x00143,suzhou_station_569aa7dcf90b,西跨塘(地铁站),120.5425687,31.2652382,2021-06-29,2021-06,,
3278,suzhou,g00130x00144,suzhou_station_03933ea361dd,石城(地铁站),120.5489019,31.2752928,2021-06-29,2021-06,,
3279,suzhou,g00132x00145,suzhou_station_a9bad8e5abd9,落星桥(地铁站),120.5557176,31.2832706,2021-06-29,2021-06,,
3280,suzhou,g00132x00148,suzhou_station_26194813de4c,索山桥西(地铁站),120.5683498,31.2853103,2021-06-29,2021-06,,
3281,suzhou,g00133x00151,suzhou_station_a350f71d3142,双桥(地铁站),120.5851689,31.2882967,2021-06-29,2021-06,,
3282,suzhou,g00134x00153,suzhou_station_a4a50650c9fd,劳动路站,120.5932773,31.2925749,2021-06-29,2021-06,,
3283,suzhou,g00134x00155,suzhou_station_44de0d5906ac,新市桥(地铁站),120.6072372,31.2923145,2021-06-29,2021-06,,
3284,suzhou,g00134x00158,suzhou_station_603a3e32ea26,南门(地铁站),120.6202604,31.2942289,2021-06-29,2021-06,,
3285,suzhou,g00134x00160,suzhou_station_5d8438542e08,南园北路(地铁站),120.63106,31.295507,2021-06-29,2021-06,,
3286,suzhou,g00134x00162,suzhou_station_a5568e9aefd6,竹辉桥(地铁站),120.6429199,31.2964423,2021-06-29,2021-06,,
3287,suzhou,g00135x00164,suzhou_station_4137f6f25c9d,荷花荡(地铁站),120.6527962,31.298696,2021-06-29,2021-06,,
3288,suzhou,g00135x00169,suzhou_station_266366f2b3be,星波街站,120.6822551,31.2987206,2021-06-29,2021-06,,
3289,suzhou,g00135x00171,suzhou_station_938172f3edf6,李公堤南站,120.6906524,31.2984001,2021-06-29,2021-06,,
3290,suzhou,g00135x00174,suzhou_station_de7bbe798d6f,金湖(地铁站),120.7043346,31.3000153,2021-06-29,2021-06,,
3291,suzhou,g00135x00177,suzhou_station_b84a9767788e,华莲(地铁站),120.7192279,31.3011179,2021-06-29,2021-06,,
3292,suzhou,g00139x00181,suzhou_station_f10fa6431f8d,方洲公园(地铁站),120.73974,31.3193773,2021-06-29,2021-06,,
3293,suzhou,g00141x00181,suzhou_station_cd17bf6e2ade,星塘街(地铁站),120.7396444,31.3276133,2021-06-29,2021-06,,
3294,suzhou,g00143x00181,suzhou_station_4890a75d8678,龙墩(地铁站),120.7436509,31.3375201,2021-06-29,2021-06,,
3295,suzhou,g00144x00184,suzhou_station_93e375853f17,东沙湖(地铁站),120.7590539,31.3398134,2021-06-29,2021-06,,
3296,suzhou,g00149x00185,suzhou_station_9a3904803769,葑亭大道(地铁站),120.7623301,31.3636681,2021-06-29,2021-06,,
3297,suzhou,g00151x00188,suzhou_station_fd82cf8ce479,阳澄湖南(地铁站),120.778319,31.3722405,2021-06-29,2021-06,,
3298,xian,g00161x00283,xian_station_8b618077936b,港务大道(地铁站),109.0617599,34.3690371,2021-06-29,2021-06,,
3299,xian,g00161x00285,xian_station_22c38797258d,贺韶(地铁站),109.0726915,34.367806,2021-06-29,2021-06,,
3300,xian,g00162x00281,xian_station_1891ebd45c67,新寺(地铁站),109.0486997,34.370898,2021-06-29,2021-06,,
3301,xian,g00163x00270,xian_station_0b9b82dfb512,北辰(地铁站),108.9908983,34.3730496,2021-06-29,2021-06,,
3302,xian,g00163x00275,xian_station_88741c7032a8,奥体中心(地铁站),109.0155995,34.3748635,2021-06-29,2021-06,,
3303,xian,g00165x00262,xian_station_41834c0a6a1b,文景山公园(地铁站),108.9458987,34.3828306,2021-06-29,2021-06,,
3304,qingdao,g00217x00132,qingdao_station_6b0c9f1de678,胶东机场(地铁站),120.0895416,36.3596148,2021-07-20,2021-07,,
3305,foshan,g00105x00185,foshan_station_3dda2dae48f8,平南(地铁站),113.1964122,23.0232398,2021-08-18,2021-08,,
3306,foshan,g00106x00192,foshan_station_cf35c83ffb44,三山新城北(地铁站),113.229421,23.025757,2021-08-18,2021-08,,
3307,foshan,g00107x00184,foshan_station_9e19f974b8cf,平西(地铁站),113.1904552,23.0307069,2021-08-18,2021-08,,
3308,foshan,g00107x00190,foshan_station_a463e4360ee8,中区(地铁站),113.220606,23.0282946,2021-08-18,2021-08,,
3309,foshan,g00108x00181,foshan_station_3d244565e45a,夏东(地铁站),113.1761296,23.0373106,2021-08-18,2021-08,,
3310,foshan,g00108x00182,foshan_station_d4bd56da5e69,康怡公园(地铁站),113.1845939,23.0358197,2021-08-18,2021-08,,
3311,foshan,g00109x00177,foshan_station_f4552759d8c3,华翠路(地铁站),113.1587742,23.039571,2021-08-18,2021-08,,
3312,foshan,g00109x00179,foshan_station_3c2f16b77a72,夏西(地铁站),113.1666429,23.0384583,2021-08-18,2021-08,,
3313,guangzhou,g00124x00075,guangzhou_station_9c03db323521,三山新城北站,113.22941,23.02579,2021-08-18,2021-08,,
3314,beijing,g00107x00237,beijing_station_f2006e827505,环球度假区(地铁站),116.6731582,39.84801,2021-08-26,2021-08,,
3315,hangzhou,g00280x00407,hangzhou_station_a65ff43d5241,邱山大街(地铁站),120.2906916,30.4231611,2021-09-17,2021-09,,
3316,hangzhou,g00283x00405,hangzhou_station_74e2240efc56,荷禹路(地铁站),120.2800798,30.4364676,2021-09-17,2021-09,,
3317,hangzhou,g00286x00404,hangzhou_station_ae31570a8880,五洲路(地铁站),120.2744293,30.4471535,2021-09-17,2021-09,,
3318,harbin,g00383x00198,harbin_station_0abbe505a305,东北农业大学(地铁站),126.7178662,45.7276184,2021-09-19,2021-09,,
3319,harbin,g00383x00201,harbin_station_832171678d5e,气象台(地铁站),126.7363879,45.7249858,2021-09-19,2021-09,,
3320,harbin,g00385x00191,harbin_station_a0fc0a80820e,省医院(地铁站),126.671193,45.7347049,2021-09-19,2021-09,,
3321,harbin,g00385x00193,harbin_station_2d2b1aec93f0,珠江路(地铁站),126.6866106,45.7345733,2021-09-19,2021-09,,
3322,harbin,g00385x00195,harbin_station_60cb834909dc,南直路(地铁站),126.6998164,45.7328593,2021-09-19,2021-09,,
3323,harbin,g00387x00189,harbin_station_df06af5e1c11,省政府(地铁站),126.657386,45.7404589,2021-09-19,2021-09,,
3324,harbin,g00388x00187,harbin_station_5df70c6121dc,工人文化宫(地铁站),126.6479001,45.7480376,2021-09-19,2021-09,,
3325,harbin,g00390x00186,harbin_station_4c9b95de8dc7,博物馆(地铁站),126.6378196,45.7564521,2021-09-19,2021-09,,
3326,harbin,g00391x00184,harbin_station_36ac7f141c42,哈尔滨站(地铁站),126.6289619,45.7604716,2021-09-19,2021-09,,
3327,harbin,g00392x00183,harbin_station_890f678927a8,尚志大街(地铁站),126.6200612,45.7636598,2021-09-19,2021-09,,
3328,harbin,g00393x00181,harbin_station_de2fd9e9fa69,中央大街(地铁站),126.6103316,45.7670111,2021-09-19,2021-09,,
3329,harbin,g00394x00179,harbin_station_876406670355,人民广场(地铁站),126.5980958,45.7714399,2021-09-19,2021-09,,
3330,harbin,g00395x00174,harbin_station_462e05a6a726,冰雪大世界(地铁站),126.5617511,45.7766438,2021-09-19,2021-09,,
3331,harbin,g00396x00177,harbin_station_6f07880bcf95,太阳岛(地铁站),126.5819437,45.7826181,2021-09-19,2021-09,,
3332,harbin,g00401x00172,harbin_station_1cc791200a72,世茂大道(地铁站),126.5464091,45.8047341,2021-09-19,2021-09,,
3333,harbin,g00405x00171,harbin_station_1494bbd7afa0,龙川路(地铁站),126.5435481,45.8214305,2021-09-19,2021-09,,
3334,harbin,g00408x00170,harbin_station_ae7af3e7ec24,大耿家(地铁站),126.5348946,45.8330642,2021-09-19,2021-09,,
3335,harbin,g00412x00170,harbin_station_50f34bc98283,哈尔滨北站(地铁站),126.5315873,45.8503569,2021-09-19,2021-09,,
3336,harbin,g00416x00171,harbin_station_a2ad398a7898,江北大学城(地铁站),126.5375493,45.8711184,2021-09-19,2021-09,,
3337,guangzhou,g00065x00133,guangzhou_station_b457f06a0258,横沥(地铁站),113.5064797,22.7563177,2021-09-28,2021-09,,
3338,guangzhou,g00120x00098,guangzhou_station_2cfe65f037ee,南村万博(地铁站),113.3420946,23.0073911,2021-09-28,2021-09,,
3339,guangzhou,g00127x00096,guangzhou_station_360af13e4737,沙溪(地铁站),113.3329123,23.0388023,2021-09-28,2021-09,,
3340,guangzhou,g00136x00096,guangzhou_station_2062713a77ab,龙潭(地铁站),113.3354493,23.0818192,2021-09-28,2021-09,,
3341,guangzhou,g00141x00096,guangzhou_station_c4ab5065f3f5,磨碟沙(地铁站),113.3358162,23.1012294,2021-09-28,2021-09,,
3342,guangzhou,g00147x00094,guangzhou_station_1fe2f2791fa8,冼村站,113.3227917,23.1283083,2021-09-28,2021-09,,
3343,changchun,g00175x00203,changchun_station_c79ca7c7edb9,捷达大路(地铁站),125.1611969,43.8447364,2021-10-08,2021-10,,
3344,hangzhou,g00247x00393,hangzhou_station_fc7f5832a03d,三堡站,120.223444,30.269233,2021-11-06,2021-11,,
